# timestamp x y z qx qy qz qw latency
0.000000000 0.660666123 1.791291053 0.001875172 -0.680456090 0.204556875 -0.174079746 0.681786064 0.000000000
0.103735900 1.005119589 2.372141757 0.000069993 -0.679739741 0.204156242 -0.172261671 0.683081276 0.000000000
0.207338100 1.346993798 2.965434958 -0.003139267 -0.679682675 0.202232282 -0.171652065 0.683863388 0.000000000
0.311075200 1.699487836 3.577508725 -0.008367243 -0.679486933 0.200745274 -0.170434921 0.684799810 0.000000000
0.414691700 2.061601261 4.210002297 -0.011803082 -0.679787370 0.198598291 -0.169189789 0.685436114 0.000000000
0.518430200 2.427992943 4.856952533 -0.008847855 -0.679980561 0.197418847 -0.167436352 0.686015527 0.000000000
0.622044800 2.795465145 5.514678585 -0.008955179 -0.680072230 0.195176049 -0.166604706 0.686768479 0.000000000
0.725797700 3.166466907 6.191204931 -0.007776281 -0.680516574 0.192565691 -0.165881561 0.687240100 0.000000000
0.829419900 3.543009612 6.878268027 -0.000359399 -0.681552373 0.191151578 -0.164321622 0.686983145 0.000000000
0.933146700 3.924262578 7.575779790 0.002665682 -0.682742132 0.189997493 -0.162386921 0.686581839 0.000000000
1.036910000 4.305432418 8.289886785 0.005113323 -0.683842680 0.189345191 -0.160928299 0.686009964 0.000000000
1.140497000 4.691291832 9.001953317 0.008710123 -0.684008032 0.187818223 -0.160440021 0.686379142 0.000000000
1.244242000 5.073235940 9.728910763 0.007544227 -0.684013704 0.187258261 -0.159648934 0.686710867 0.000000000
1.347979000 5.469592907 10.459524915 0.005243455 -0.683663415 0.187571608 -0.158091265 0.687334256 0.000000000
1.451596000 5.862359389 11.199027906 0.005813395 -0.684048341 0.186907626 -0.157308791 0.687311684 0.000000000
1.555212000 6.270332679 11.951481653 0.006990398 -0.683973308 0.186817131 -0.156137123 0.687678030 0.000000000
1.658960000 6.662450962 12.706667638 0.010849770 -0.683556878 0.185185354 -0.156529922 0.688443725 0.000000000
1.762569000 7.067672152 13.481882051 0.012717772 -0.682722187 0.184347956 -0.156558995 0.689489323 0.000000000
1.866302000 7.468425767 14.253644494 0.015253200 -0.682585454 0.182052147 -0.157622848 0.689992139 0.000000000
1.969923000 7.876319485 15.037074762 0.022649785 -0.682872897 0.181324349 -0.157507714 0.689925653 0.000000000
2.073666000 8.292492200 15.828478277 0.039847016 -0.683646300 0.181483221 -0.156262232 0.689400966 0.000000000
2.177281000 8.694815720 16.628023900 0.043483829 -0.684165536 0.181084746 -0.156094391 0.689028573 0.000000000
2.281017000 9.114213450 17.429714093 0.055910296 -0.684352197 0.180884356 -0.155614935 0.689004290 0.000000000
2.384639000 9.532508676 18.238204338 0.058315026 -0.684115213 0.180109066 -0.155255145 0.689523705 0.000000000
2.488250000 9.949483331 19.041861005 0.067187883 -0.683819230 0.180264265 -0.154204599 0.690012317 0.000000000
2.591988000 10.377608556 19.861114062 0.070632618 -0.684435898 0.180213108 -0.153612629 0.689546153 0.000000000
2.695832000 10.796379355 20.688577840 0.076576453 -0.685602958 0.180279413 -0.153702392 0.688348380 0.000000000
